"TIME","GEO","CITIZEN","UNIT","Value"
"2004M04","Estonia","Total","Person","0"
"2004M04","Ireland","Total","Person","375"
"2004M04","Greece","Total","Person","730"
"2004M04","Spain","Total","Person","415"
"2004M04","France","Total","Person","5,090"
"2004M04","Italy","Total","Person",":"
"2004M04","Cyprus","Total","Person","560"
"2004M04","Latvia","Total","Person","0"
"2004M04","Lithuania","Total","Person","10"
"2004M04","Luxembourg","Total","Person","140"
"2004M04","Hungary","Total","Person","160"
"2004M04","Malta","Total","Person","45"
"2004M04","Netherlands","Total","Person","680"
"2004M04","Austria","Total","Person","3,130"
"2004M04","Poland","Total","Person","975"
"2004M04","Portugal","Total","Person","10"
"2004M04","Romania","Total","Person",":"
"2004M04","Slovenia","Total","Person","135"
"2004M04","Slovakia","Total","Person","1,605"
"2004M04","Finland","Total","Person","180"
"2004M04","Sweden","Total","Person","1,800"
"2004M04","United Kingdom","Total","Person","3,095"
"2004M04","Iceland","Total","Person",":"
"2004M04","Norway","Total","Person","550"
"2004M04","Turkey","Total","Person",":"
"2004M05","European Union - 15 countries (1995-2004)","Total","Person",":"
"2004M05","Belgium","Total","Person",":"
"2004M05","Bulgaria","Total","Person","90"
"2004M05","Czechia","Total","Person","410"
"2004M05","Denmark","Total","Person","300"
"2004M05","Germany (until 1990 former territory of the FRG)","Total","Person","2,610"
"2004M05","Estonia","Total","Person","5"
"2004M05","Ireland","Total","Person","405"
"2004M05","Greece","Total","Person","530"
"2004M05","Spain","Total","Person","435"
"2004M05","France","Total","Person","4,205"
"2004M05","Italy","Total","Person",":"
"2004M05","Cyprus","Total","Person","300"
"2004M05","Latvia","Total","Person","0"
"2004M05","Lithuania","Total","Person","20"
"2004M05","Luxembourg","Total","Person","135"
"2004M05","Hungary","Total","Person","105"
"2004M05","Malta","Total","Person","35"
"2004M05","Netherlands","Total","Person","625"
"2004M05","Austria","Total","Person","1,290"
"2004M05","Poland","Total","Person","350"
"2004M05","Portugal","Total","Person","15"
"2004M05","Romania","Total","Person",":"
"2004M05","Slovenia","Total","Person","110"
"2004M05","Slovakia","Total","Person","1,120"
"2004M05","Finland","Total","Person","205"
"2004M05","Sweden","Total","Person","1,525"
"2004M05","United Kingdom","Total","Person","3,005"
"2004M05","Iceland","Total","Person",":"
"2004M05","Norway","Total","Person","630"
"2004M05","Turkey","Total","Person",":"
"2004M06","European Union - 15 countries (1995-2004)","Total","Person",":"
"2004M06","Belgium","Total","Person",":"
"2004M06","Bulgaria","Total","Person","65"
"2004M06","Czechia","Total","Person","300"
"2004M06","Denmark","Total","Person","285"
"2004M06","Germany (until 1990 former territory of the FRG)","Total","Person","2,895"
"2004M06","Estonia","Total","Person","0"
"2004M06","Ireland","Total","Person","325"
"2004M06","Greece","Total","Person","485"
"2004M06","Spain","Total","Person","375"
"2004M06","France","Total","Person","4,895"
"2004M06","Italy","Total","Person",":"
"2004M06","Cyprus","Total","Person","1,175"
"2004M06","Latvia","Total","Person","0"
"2004M06","Lithuania","Total","Person","5"
"2004M06","Luxembourg","Total","Person","125"
"2004M06","Hungary","Total","Person","115"
"2004M06","Malta","Total","Person","40"
"2004M06","Netherlands","Total","Person","770"
"2004M06","Austria","Total","Person","2,105"
"2004M06","Poland","Total","Person","415"
"2004M06","Portugal","Total","Person","5"
"2004M06","Romania","Total","Person",":"
"2004M06","Slovenia","Total","Person","50"
"2004M06","Slovakia","Total","Person","1,110"
"2004M06","Finland","Total","Person","260"
"2004M06","Sweden","Total","Person","1,900"
"2004M06","United Kingdom","Total","Person","3,205"
"2004M06","Iceland","Total","Person",":"
"2004M06","Norway","Total","Person","625"
"2004M06","Turkey","Total","Person",":"
"2004M07","European Union - 15 countries (1995-2004)","Total","Person",":"
"2004M07","Belgium","Total","Person",":"
"2004M07","Bulgaria","Total","Person","50"
"2004M07","Czechia","Total","Person","350"
"2004M07","Denmark","Total","Person","215"
"2004M07","Germany (until 1990 former territory of the FRG)","Total","Person","2,905"
"2004M07","Estonia","Total","Person","0"
"2004M07","Ireland","Total","Person","370"
"2004M07","Greece","Total","Person","275"
"2004M07","Spain","Total","Person","340"
"2004M07","France","Total","Person","4,840"
"2004M07","Italy","Total","Person",":"
"2004M07","Cyprus","Total","Person","1,175"
"2004M07","Latvia","Total","Person","0"
"2004M07","Lithuania","Total","Person","20"
"2004M07","Luxembourg","Total","Person","125"
"2004M07","Hungary","Total","Person","90"
"2004M07","Malta","Total","Person","110"
"2004M07","Netherlands","Total","Person","670"
"2004M07","Austria","Total","Person","1,850"
"2004M07","Poland","Total","Person","615"
"2004M07","Portugal","Total","Person","10"
"2004M07","Romania","Total","Person",":"
"2004M07","Slovenia","Total","Person","50"
"2004M07","Slovakia","Total","Person","975"
"2004M07","Finland","Total","Person","280"
"2004M07","Sweden","Total","Person","1,850"
"2004M07","United Kingdom","Total","Person","3,465"
"2004M07","Iceland","Total","Person",":"
"2004M07","Norway","Total","Person","700"
"2004M07","Turkey","Total","Person",":"
"2004M08","European Union - 15 countries (1995-2004)","Total","Person",":"
"2004M08","Belgium","Total","Person",":"
"2004M08","Bulgaria","Total","Person","60"
"2004M08","Czechia","Total","Person","290"
"2004M08","Denmark","Total","Person","270"
"2004M08","Germany (until 1990 former territory of the FRG)","Total","Person","2,945"
"2004M08","Estonia","Total","Person","0"
"2004M08","Ireland","Total","Person","400"
"2004M08","Greece","Total","Person","190"
"2004M08","Spain","Total","Person","300"
"2004M08","France","Total","Person","4,330"
"2004M08","Italy","Total","Person",":"
"2004M08","Cyprus","Total","Person","670"
"2004M08","Latvia","Total","Person","0"
"2004M08","Lithuania","Total","Person","10"
"2004M08","Luxembourg","Total","Person","110"
"2004M08","Hungary","Total","Person","200"
"2004M08","Malta","Total","Person","100"
"2004M08","Netherlands","Total","Person","785"
"2004M08","Austria","Total","Person","2,040"
"2004M08","Poland","Total","Person","570"
"2004M08","Portugal","Total","Person","10"
"2004M08","Romania","Total","Person",":"
"2004M08","Slovenia","Total","Person","85"
"2004M08","Slovakia","Total","Person","770"
"2004M08","Finland","Total","Person","365"
"2004M08","Sweden","Total","Person","2,165"
"2004M08","United Kingdom","Total","Person","3,305"
"2004M08","Iceland","Total","Person",":"
"2004M08","Norway","Total","Person","740"
"2004M08","Turkey","Total","Person",":"
"2004M09","European Union - 15 countries (1995-2004)","Total","Person",":"
"2004M09","Belgium","Total","Person",":"
"2004M09","Bulgaria","Total","Person","110"
"2004M09","Czechia","Total","Person","275"
"2004M09","Denmark","Total","Person","255"
"2004M09","Germany (until 1990 former territory of the FRG)","Total","Person","2,770"
"2004M09","Estonia","Total","Person","0"
"2004M09","Ireland","Total","Person","465"
"2004M09","Greece","Total","Person","230"
"2004M09","Spain","Total","Person","490"
"2004M09","France","Total","Person","4,825"
"2004M09","Italy","Total","Person",":"
"2004M09","Cyprus","Total","Person","970"
"2004M09","Latvia","Total","Person","0"
"2004M09","Lithuania","Total","Person","30"
"2004M09","Luxembourg","Total","Person","115"
"2004M09","Hungary","Total","Person","180"
"2004M09","Malta","Total","Person","120"
"2004M09","Netherlands","Total","Person","850"
"2004M09","Austria","Total","Person","2,350"
"2004M09","Poland","Total","Person","925"
"2004M09","Portugal","Total","Person","15"
"2004M09","Romania","Total","Person",":"
"2004M09","Slovenia","Total","Person","80"
"2004M09","Slovakia","Total","Person","880"
"2004M09","Finland","Total","Person","280"
"2004M09","Sweden","Total","Person","2,205"
"2004M09","United Kingdom","Total","Person","3,715"
"2004M09","Iceland","Total","Person",":"
"2004M09","Norway","Total","Person","755"
"2004M09","Turkey","Total","Person",":"
"2004M10","European Union - 15 countries (1995-2004)","Total","Person",":"
"2004M10","Belgium","Total","Person",":"
"2004M10","Bulgaria","Total","Person","115"
"2004M10","Czechia","Total","Person","360"
"2004M10","Denmark","Total","Person","205"
"2004M10","Germany (until 1990 former territory of the FRG)","Total","Person","2,900"
"2004M10","Estonia","Total","Person","0"
"2004M10","Ireland","Total","Person","330"
"2004M10","Greece","Total","Person","295"
"2004M10","Spain","Total","Person","790"
"2004M10","France","Total","Person","4,770"
"2004M10","Italy","Total","Person",":"
"2004M10","Cyprus","Total","Person","530"
"2004M10","Latvia","Total","Person","0"
"2004M10","Lithuania","Total","Person","10"
"2004M10","Luxembourg","Total","Person","100"
"2004M10","Hungary","Total","Person","135"
"2004M10","Malta","Total","Person","100"
"2004M10","Netherlands","Total","Person","900"
"2004M10","Austria","Total","Person","2,165"
"2004M10","Poland","Total","Person","835"
"2004M10","Portugal","Total","Person","5"
"2004M10","Romania","Total","Person",":"
"2004M10","Slovenia","Total","Person","90"
"2004M10","Slovakia","Total","Person","1,080"
"2004M10","Finland","Total","Person","260"
"2004M10","Sweden","Total","Person","1,835"
"2004M10","United Kingdom","Total","Person","3,370"
"2004M10","Iceland","Total","Person",":"
"2004M10","Norway","Total","Person","625"
"2004M10","Turkey","Total","Person",":"
"2004M11","European Union - 15 countries (1995-2004)","Total","Person",":"
"2004M11","Belgium","Total","Person",":"
"2004M11","Bulgaria","Total","Person","135"
"2004M11","Czechia","Total","Person","345"
"2004M11","Denmark","Total","Person","190"
"2004M11","Germany (until 1990 former territory of the FRG)","Total","Person","2,665"
"2004M11","Estonia","Total","Person","0"
"2004M11","Ireland","Total","Person","410"
"2004M11","Greece","Total","Person","390"
"2004M11","Spain","Total","Person","405"
"2004M11","France","Total","Person","4,355"
"2004M11","Italy","Total","Person",":"
"2004M11","Cyprus","Total","Person","770"
"2004M11","Latvia","Total","Person","0"
"2004M11","Lithuania","Total","Person","10"
"2004M11","Luxembourg","Total","Person","95"
"2004M11","Hungary","Total","Person","145"
"2004M11","Malta","Total","Person","80"
"2004M11","Netherlands","Total","Person","955"
"2004M11","Austria","Total","Person","1,890"
"2004M11","Poland","Total","Person","945"
"2004M11","Portugal","Total","Person","15"
"2004M11","Romania","Total","Person",":"
"2004M11","Slovenia","Total","Person","95"
"2004M11","Slovakia","Total","Person","635"
"2004M11","Finland","Total","Person","320"
"2004M11","Sweden","Total","Person","1,775"
"2004M11","United Kingdom","Total","Person","3,450"
"2004M11","Iceland","Total","Person",":"
"2004M11","Norway","Total","Person","570"
"2004M11","Turkey","Total","Person",":"
"2004M12","European Union - 15 countries (1995-2004)","Total","Person",":"
"2004M12","Belgium","Total","Person",":"
"2004M12","Bulgaria","Total","Person","100"
"2004M12","Czechia","Total","Person","285"
"2004M12","Denmark","Total","Person","220"
"2004M12","Germany (until 1990 former territory of the FRG)","Total","Person","2,745"
"2004M12","Estonia","Total","Person","0"
"2004M12","Ireland","Total","Person","430"
"2004M12","Greece","Total","Person","335"
"2004M12","Spain","Total","Person","335"
"2004M12","France","Total","Person","5,360"
"2004M12","Italy","Total","Person",":"
"2004M12","Cyprus","Total","Person","2,475"
"2004M12","Latvia","Total","Person","0"
"2004M12","Lithuania","Total","Person","5"
"2004M12","Luxembourg","Total","Person","110"
"2004M12","Hungary","Total","Person","105"
"2004M12","Malta","Total","Person","90"
"2004M12","Netherlands","Total","Person","780"
"2004M12","Austria","Total","Person","1,890"
"2004M12","Poland","Total","Person","1,020"
"2004M12","Portugal","Total","Person","5"
"2004M12","Romania","Total","Person",":"
"2004M12","Slovenia","Total","Person","105"
"2004M12","Slovakia","Total","Person","650"
"2004M12","Finland","Total","Person","370"
"2004M12","Sweden","Total","Person","1,900"
"2004M12","United Kingdom","Total","Person","3,280"
"2004M12","Iceland","Total","Person",":"
"2004M12","Norway","Total","Person","565"
"2004M12","Turkey","Total","Person",":"
"2005M01","European Union - 15 countries (1995-2004)","Total","Person",":"
"2005M01","Belgium","Total","Person","1,025"
"2005M01","Bulgaria","Total","Person","75"
"2005M01","Czechia","Total","Person","325"
"2005M01","Denmark","Total","Person","165"
"2005M01","Germany (until 1990 former territory of the FRG)","Total","Person","2,340"
"2005M01","Estonia","Total","Person","0"
"2005M01","Ireland","Total","Person","395"
"2005M01","Greece","Total","Person","445"
"2005M01","Spain","Total","Person","315"
"2005M01","France","Total","Person","4,790"
"2005M01","Italy","Total","Person","40"
"2005M01","Cyprus","Total","Person","915"
"2005M01","Latvia","Total","Person","0"
"2005M01","Lithuania","Total","Person","10"
"2005M01","Luxembourg","Total","Person","55"
"2005M01","Hungary","Total","Person","95"
"2005M01","Malta","Total","Person","110"
"2005M01","Netherlands","Total","Person","885"
"2005M01","Austria","Total","Person","1,355"
"2005M01","Poland","Total","Person","510"
"2005M01","Portugal","Total","Person","10"
"2005M01","Romania","Total","Person",":"
"2005M01","Slovenia","Total","Person","125"
"2005M01","Slovakia","Total","Person","375"
"2005M01","Finland","Total","Person","320"
"2005M01","Sweden","Total","Person","1,430"
"2005M01","United Kingdom","Total","Person","3,180"
"2005M01","Iceland","Total","Person","5"
"2005M01","Norway","Total","Person","470"
"2005M01","Turkey","Total","Person",":"
"2005M02","European Union - 15 countries (1995-2004)","Total","Person",":"
"2005M02","Belgium","Total","Person","1,000"
"2005M02","Bulgaria","Total","Person","35"
"2005M02","Czechia","Total","Person","285"
"2005M02","Denmark","Total","Person","225"
"2005M02","Germany (until 1990 former territory of the FRG)","Total","Person","2,100"
"2005M02","Estonia","Total","Person","0"
"2005M02","Ireland","Total","Person","375"
"2005M02","Greece","Total","Person","825"
"2005M02","Spain","Total","Person","455"
"2005M02","France","Total","Person","4,430"
"2005M02","Italy","Total","Person","890"
"2005M02","Cyprus","Total","Person","485"
"2005M02","Latvia","Total","Person","0"
"2005M02","Lithuania","Total","Person","0"
"2005M02","Luxembourg","Total","Person","85"
"2005M02","Hungary","Total","Person","110"
"2005M02","Malta","Total","Person","195"
"2005M02","Netherlands","Total","Person","920"
"2005M02","Austria","Total","Person","1,235"
"2005M02","Poland","Total","Person","340"
"2005M02","Portugal","Total","Person","15"
"2005M02","Romania","Total","Person",":"
"2005M02","Slovenia","Total","Person","115"
"2005M02","Slovakia","Total","Person","130"
"2005M02","Finland","Total","Person","360"
"2005M02","Sweden","Total","Person","1,415"
"2005M02","United Kingdom","Total","Person","2,650"
"2005M02","Iceland","Total","Person","5"
"2005M02","Norway","Total","Person","380"
"2005M02","Turkey","Total","Person",":"
"2005M03","European Union - 15 countries (1995-2004)","Total","Person",":"
"2005M03","Belgium","Total","Person","1,155"
"2005M03","Bulgaria","Total","Person","75"
"2005M03","Czechia","Total","Person","280"
"2005M03","Denmark","Total","Person","250"
"2005M03","Germany (until 1990 former territory of the FRG)","Total","Person","2,225"
"2005M03","Estonia","Total","Person","0"
"2005M03","Ireland","Total","Person","490"
"2005M03","Greece","Total","Person","1,545"
"2005M03","Spain","Total","Person","635"
"2005M03","France","Total","Person","4,785"
"2005M03","Italy","Total","Person","925"
"2005M03","Cyprus","Total","Person","625"
"2005M03","Latvia","Total","Person","0"
"2005M03","Lithuania","Total","Person","15"
"2005M03","Luxembourg","Total","Person","95"
"2005M03","Hungary","Total","Person","200"
"2005M03","Malta","Total","Person","95"
"2005M03","Netherlands","Total","Person","875"
"2005M03","Austria","Total","Person","1,610"
"2005M03","Poland","Total","Person","350"
"2005M03","Portugal","Total","Person","10"
"2005M03","Romania","Total","Person",":"
"2005M03","Slovenia","Total","Person","120"
"2005M03","Slovakia","Total","Person","140"
"2005M03","Finland","Total","Person","305"
"2005M03","Sweden","Total","Person","1,335"
"2005M03","United Kingdom","Total","Person","2,540"
"2005M03","Iceland","Total","Person","5"
"2005M03","Norway","Total","Person","345"
"2005M03","Turkey","Total","Person",":"
"2005M04","European Union - 15 countries (1995-2004)","Total","Person",":"
"2005M04","Belgium","Total","Person","950"
"2005M04","Bulgaria","Total","Person","45"
"2005M04","Czechia","Total","Person","250"
"2005M04","Denmark","Total","Person","185"
"2005M04","Germany (until 1990 former territory of the FRG)","Total","Person","2,265"
"2005M04","Estonia","Total","Person","0"
"2005M04","Ireland","Total","Person","320"
"2005M04","Greece","Total","Person","670"
"2005M04","Spain","Total","Person","385"
"2005M04","France","Total","Person","4,650"
"2005M04","Italy","Total","Person","495"
"2005M04","Cyprus","Total","Person","775"
"2005M04","Latvia","Total","Person","0"
"2005M04","Lithuania","Total","Person","10"
"2005M04","Luxembourg","Total","Person","75"
"2005M04","Hungary","Total","Person","90"
"2005M04","Malta","Total","Person","40"
"2005M04","Netherlands","Total","Person","900"
"2005M04","Austria","Total","Person","1,695"
"2005M04","Poland","Total","Person","385"
"2005M04","Portugal","Total","Person","5"
"2005M04","Romania","Total","Person",":"
"2005M04","Slovenia","Total","Person","140"
"2005M04","Slovakia","Total","Person","295"
"2005M04","Finland","Total","Person","325"
"2005M04","Sweden","Total","Person","1,255"
"2005M04","United Kingdom","Total","Person","2,525"
"2005M04","Iceland","Total","Person","5"
"2005M04","Norway","Total","Person","395"
"2005M04","Turkey","Total","Person",":"
"2005M05","European Union - 15 countries (1995-2004)","Total","Person",":"
"2005M05","Belgium","Total","Person","935"
"2005M05","Bulgaria","Total","Person","60"
"2005M05","Czechia","Total","Person","240"
"2005M05","Denmark","Total","Person","190"
"2005M05","Germany (until 1990 former territory of the FRG)","Total","Person","2,105"
"2005M05","Estonia","Total","Person","0"
"2005M05","Ireland","Total","Person","320"
"2005M05","Greece","Total","Person","640"
"2005M05","Spain","Total","Person","405"
"2005M05","France","Total","Person","4,290"
"2005M05","Italy","Total","Person","670"
"2005M05","Cyprus","Total","Person","885"
"2005M05","Latvia","Total","Person","0"
"2005M05","Lithuania","Total","Person","0"
"2005M05","Luxembourg","Total","Person","65"
"2005M05","Hungary","Total","Person","110"
"2005M05","Malta","Total","Person","35"
"2005M05","Netherlands","Total","Person","740"
"2005M05","Austria","Total","Person","1,605"
"2005M05","Poland","Total","Person","370"
"2005M05","Portugal","Total","Person","5"
"2005M05","Romania","Total","Person",":"
"2005M05","Slovenia","Total","Person","150"
"2005M05","Slovakia","Total","Person","215"
"2005M05","Finland","Total","Person","285"
"2005M05","Sweden","Total","Person","1,275"
"2005M05","United Kingdom","Total","Person","2,325"
"2005M05","Iceland","Total","Person","10"
"2005M05","Norway","Total","Person","385"
"2005M05","Turkey","Total","Person",":"
"2005M06","European Union - 15 countries (1995-2004)","Total","Person",":"
"2005M06","Belgium","Total","Person","980"
"2005M06","Bulgaria","Total","Person","60"
"2005M06","Czechia","Total","Person","260"
"2005M06","Denmark","Total","Person","175"
"2005M06","Germany (until 1990 former territory of the FRG)","Total","Person","2,285"
"2005M06","Estonia","Total","Person","5"
"2005M06","Ireland","Total","Person","315"
"2005M06","Greece","Total","Person","1,420"
"2005M06","Spain","Total","Person","395"
"2005M06","France","Total","Person","4,715"
"2005M06","Italy","Total","Person","520"
"2005M06","Cyprus","Total","Person","325"
"2005M06","Latvia","Total","Person","5"
"2005M06","Lithuania","Total","Person","5"
"2005M06","Luxembourg","Total","Person","70"
"2005M06","Hungary","Total","Person","160"
"2005M06","Malta","Total","Person","55"
"2005M06","Netherlands","Total","Person","940"
"2005M06","Austria","Total","Person","1,670"
"2005M06","Poland","Total","Person","360"
"2005M06","Portugal","Total","Person","5"
"2005M06","Romania","Total","Person",":"
"2005M06","Slovenia","Total","Person","175"
"2005M06","Slovakia","Total","Person","255"
"2005M06","Finland","Total","Person","265"
"2005M06","Sweden","Total","Person","1,295"
"2005M06","United Kingdom","Total","Person","2,425"
"2005M06","Iceland","Total","Person","5"
"2005M06","Norway","Total","Person","405"
"2005M06","Turkey","Total","Person",":"
"2005M07","European Union - 15 countries (1995-2004)","Total","Person",":"
"2005M07","Belgium","Total","Person","1,010"
"2005M07","Bulgaria","Total","Person","65"
"2005M07","Czechia","Total","Person","270"
"2005M07","Denmark","Total","Person","135"
"2005M07","Germany (until 1990 former territory of the FRG)","Total","Person","2,150"
"2005M07","Estonia","Total","Person","0"
"2005M07","Ireland","Total","Person","325"
"2005M07","Greece","Total","Person","675"
"2005M07","Spain","Total","Person","320"
"2005M07","France","Total","Person","3,945"
"2005M07","Italy","Total","Person","970"
"2005M07","Cyprus","Total","Person","140"
"2005M07","Latvia","Total","Person","0"
"2005M07","Lithuania","Total","Person","5"
"2005M07","Luxembourg","Total","Person","75"
"2005M07","Hungary","Total","Person","165"
"2005M07","Malta","Total","Person","70"
"2005M07","Netherlands","Total","Person","835"
"2005M07","Austria","Total","Person","1,775"
"2005M07","Poland","Total","Person","340"
"2005M07","Portugal","Total","Person","10"
"2005M07","Romania","Total","Person",":"
"2005M07","Slovenia","Total","Person","205"
"2005M07","Slovakia","Total","Person","255"
"2005M07","Finland","Total","Person","360"
"2005M07","Sweden","Total","Person","1,245"
"2005M07","United Kingdom","Total","Person","2,390"
"2005M07","Iceland","Total","Person","25"
"2005M07","Norway","Total","Person","425"
"2005M07","Turkey","Total","Person",":"
"2005M08","European Union - 15 countries (1995-2004)","Total","Person",":"
"2005M08","Belgium","Total","Person","1,095"
"2005M08","Bulgaria","Total","Person","45"
"2005M08","Czechia","Total","Person","385"
"2005M08","Denmark","Total","Person","160"
"2005M08","Germany (until 1990 former territory of the FRG)","Total","Person","2,425"
"2005M08","Estonia","Total","Person","0"
"2005M08","Ireland","Total","Person","350"
"2005M08","Greece","Total","Person","495"
"2005M08","Spain","Total","Person","255"
"2005M08","France","Total","Person","3,525"
"2005M08","Italy","Total","Person","985"
"2005M08","Cyprus","Total","Person","790"
"2005M08","Latvia","Total","Person","5"
"2005M08","Lithuania","Total","Person","10"
"2005M08","Luxembourg","Total","Person","60"
"2005M08","Hungary","Total","Person","135"
"2005M08","Malta","Total","Person","65"
"2005M08","Netherlands","Total","Person","980"
"2005M08","Austria","Total","Person","2,230"
"2005M08","Poland","Total","Person","475"
"2005M08","Portugal","Total","Person","10"
"2005M08","Romania","Total","Person",":"
"2005M08","Slovenia","Total","Person","115"
"2005M08","Slovakia","Total","Person","405"
"2005M08","Finland","Total","Person","305"
"2005M08","Sweden","Total","Person","1,550"
"2005M08","United Kingdom","Total","Person","2,725"
"2005M08","Iceland","Total","Person","10"
"2005M08","Norway","Total","Person","510"
"2005M08","Turkey","Total","Person",":"
"2005M09","European Union - 15 countries (1995-2004)","Total","Person",":"
"2005M09","Belgium","Total","Person","1,155"
"2005M09","Bulgaria","Total","Person","65"
"2005M09","Czechia","Total","Person","410"
"2005M09","Denmark","Total","Person","150"
"2005M09","Germany (until 1990 former territory of the FRG)","Total","Person","2,505"
"2005M09","Estonia","Total","Person","0"
"2005M09","Ireland","Total","Person","370"
"2005M09","Greece","Total","Person","465"
"2005M09","Spain","Total","Person","375"
"2005M09","France","Total","Person","3,820"
"2005M09","Italy","Total","Person","1,310"
"2005M09","Cyprus","Total","Person","845"
"2005M09","Latvia","Total","Person","5"
"2005M09","Lithuania","Total","Person","15"
"2005M09","Luxembourg","Total","Person","75"
"2005M09","Hungary","Total","Person","165"
"2005M09","Malta","Total","Person","65"
"2005M09","Netherlands","Total","Person","1,165"
"2005M09","Austria","Total","Person","2,260"
"2005M09","Poland","Total","Person","660"
"2005M09","Portugal","Total","Person","10"
"2005M09","Romania","Total","Person",":"
"2005M09","Slovenia","Total","Person","140"
"2005M09","Slovakia","Total","Person","380"
"2005M09","Finland","Total","Person","340"
"2005M09","Sweden","Total","Person","1,650"
"2005M09","United Kingdom","Total","Person","2,690"
"2005M09","Iceland","Total","Person","10"
"2005M09","Norway","Total","Person","565"
"2005M09","Turkey","Total","Person",":"
"2005M10","European Union - 15 countries (1995-2004)","Total","Person",":"
"2005M10","Belgium","Total","Person","1,100"
"2005M10","Bulgaria","Total","Person","45"
"2005M10","Czechia","Total","Person","315"
"2005M10","Denmark","Total","Person","140"
"2005M10","Germany (until 1990 former territory of the FRG)","Total","Person","2,245"
"2005M10","Estonia","Total","Person","0"
"2005M10","Ireland","Total","Person","320"
"2005M10","Greece","Total","Person","450"
"2005M10","Spain","Total","Person","620"
"2005M10","France","Total","Person","3,990"
"2005M10","Italy","Total","Person","980"
"2005M10","Cyprus","Total","Person","605"
"2005M10","Latvia","Total","Person","0"
"2005M10","Lithuania","Total","Person","5"
"2005M10","Luxembourg","Total","Person","60"
"2005M10","Hungary","Total","Person","135"
"2005M10","Malta","Total","Person","70"
"2005M10","Netherlands","Total","Person","1,435"
"2005M10","Austria","Total","Person","2,270"
"2005M10","Poland","Total","Person","525"
"2005M10","Portugal","Total","Person","15"
"2005M10","Romania","Total","Person",":"
"2005M10","Slovenia","Total","Person","125"
"2005M10","Slovakia","Total","Person","415"
"2005M10","Finland","Total","Person","280"
"2005M10","Sweden","Total","Person","1,515"
"2005M10","United Kingdom","Total","Person","2,490"
"2005M10","Iceland","Total","Person","5"
"2005M10","Norway","Total","Person","540"
"2005M10","Turkey","Total","Person",":"
"2005M11","European Union - 15 countries (1995-2004)","Total","Person",":"
"2005M11","Belgium","Total","Person","1,120"
"2005M11","Bulgaria","Total","Person","35"
"2005M11","Czechia","Total","Person","330"
"2005M11","Denmark","Total","Person","145"
"2005M11","Germany (until 1990 former territory of the FRG)","Total","Person","2,465"
"2005M11","Estonia","Total","Person","0"
"2005M11","Ireland","Total","Person","345"
"2005M11","Greece","Total","Person","715"
"2005M11","Spain","Total","Person","545"
"2005M11","France","Total","Person","3,245"
"2005M11","Italy","Total","Person","805"
"2005M11","Cyprus","Total","Person","550"
"2005M11","Latvia","Total","Person","0"
"2005M11","Lithuania","Total","Person","25"
"2005M11","Luxembourg","Total","Person","40"
"2005M11","Hungary","Total","Person","135"
"2005M11","Malta","Total","Person","170"
"2005M11","Netherlands","Total","Person","1,460"
"2005M11","Austria","Total","Person","2,435"
"2005M11","Poland","Total","Person","430"
"2005M11","Portugal","Total","Person","15"
"2005M11","Romania","Total","Person",":"
"2005M11","Slovenia","Total","Person","85"
"2005M11","Slovakia","Total","Person","370"
"2005M11","Finland","Total","Person","205"
"2005M11","Sweden","Total","Person","1,735"
"2005M11","United Kingdom","Total","Person","2,530"
"2005M11","Iceland","Total","Person","5"
"2005M11","Norway","Total","Person","500"
"2005M11","Turkey","Total","Person",":"
"2005M12","European Union - 15 countries (1995-2004)","Total","Person",":"
"2005M12","Belgium","Total","Person","1,060"
"2005M12","Bulgaria","Total","Person","85"
"2005M12","Czechia","Total","Person","245"
"2005M12","Denmark","Total","Person","135"
"2005M12","Germany (until 1990 former territory of the FRG)","Total","Person","2,095"
"2005M12","Estonia","Total","Person","0"
"2005M12","Ireland","Total","Person","395"
"2005M12","Greece","Total","Person","705"
"2005M12","Spain","Total","Person","350"
"2005M12","France","Total","Person","3,555"
"2005M12","Italy","Total","Person","755"
"2005M12","Cyprus","Total","Person","770"
"2005M12","Latvia","Total","Person","0"
"2005M12","Lithuania","Total","Person","5"
"2005M12","Luxembourg","Total","Person","50"
"2005M12","Hungary","Total","Person","105"
"2005M12","Malta","Total","Person","65"
"2005M12","Netherlands","Total","Person","1,185"
"2005M12","Austria","Total","Person","2,325"
"2005M12","Poland","Total","Person","685"
"2005M12","Portugal","Total","Person","5"
"2005M12","Romania","Total","Person",":"
"2005M12","Slovenia","Total","Person","65"
"2005M12","Slovakia","Total","Person","315"
"2005M12","Finland","Total","Person","240"
"2005M12","Sweden","Total","Person","1,870"
"2005M12","United Kingdom","Total","Person","2,375"
"2005M12","Iceland","Total","Person","10"
"2005M12","Norway","Total","Person","480"
"2005M12","Turkey","Total","Person",":"
"2006M01","European Union - 15 countries (1995-2004)","Total","Person",":"
"2006M01","Belgium","Total","Person","830"
"2006M01","Bulgaria","Total","Person","30"
"2006M01","Czechia","Total","Person","245"
"2006M01","Denmark","Total","Person","205"
"2006M01","Germany (until 1990 former territory of the FRG)","Total","Person","1,970"
"2006M01","Estonia","Total","Person","0"
"2006M01","Ireland","Total","Person","400"
"2006M01","Greece","Total","Person","715"
"2006M01","Spain","Total","Person","320"
"2006M01","France","Total","Person","3,195"
"2006M01","Italy","Total","Person","185"
"2006M01","Cyprus","Total","Person","400"
"2006M01","Latvia","Total","Person","5"
